did,handle,avatar,description,display_name,created_at,indexed_at,followers_count,region
did:plc:fcrfl2ck23kvbt4rgsw4ig43,helenaegoldberg.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:fcrfl2ck23kvbt4rgsw4ig43/bafkreibomh4b24i2cuprngkgbmorl5x4znbt7tff6nyd2l3wl3ee2veoi4@jpeg,,Helena E Goldberg,2024-11-13T06:41:50.913Z,2024-11-23T02:17:38.808Z,275,
did:plc:clpvilccs3yrpnqltagjv2qy,quasi-geist.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:clpvilccs3yrpnqltagjv2qy/bafkreifkn7hxnlv56pez56gxtyo6znyaadmmfehstqmfrx3toiiwvubbnm@jpeg,,,2024-11-09T23:45:21.821Z,2024-11-09T23:45:21.821Z,25,
did:plc:yg3oj7r2gzsngnidrhaqy3lf,rileyilm.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:yg3oj7r2gzsngnidrhaqy3lf/bafkreicr2g56uo4vo6k2f7zkhmg5oun6wzcoe5fgfugaenie75pynpvgwm@jpeg,,,2024-11-12T02:22:21.542Z,2024-11-12T02:22:21.542Z,15,
did:plc:syc3nuzjcrcsbqwi6mjfntln,dustincg.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:syc3nuzjcrcsbqwi6mjfntln/bafkreihksvbpy5l5njscvu4wtj564d234w7yvendirtsj7krcu4hrhuwda@jpeg,Mathematician working in geometry and dynamical systems. Mostly here for pictures of dogs. He/him,Dustin,2023-09-22T16:45:52.146Z,2024-01-26T01:43:02.755Z,95,
did:plc:dr6ga2lpqeliyniwqrxtvpau,tomduenwald.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:dr6ga2lpqeliyniwqrxtvpau/bafkreiarnpklxwibumtvln7ve3zqr76evuq3fmvhjkwh5v27d47jehddwm@jpeg,"Adventurer, writer, iPhone photographer, and educator. I enjoy a good laugh. My interests include classic cars, sailing, hiking, and good literature. I live in the Pacific Northwest, USA 💙",Tom Duenwald,2024-11-16T17:47:23.406Z,2024-11-28T23:40:13.308Z,1383,
did:plc:4ku4n3su7apcgzljd2pp3uxz,realcansimsek.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:4ku4n3su7apcgzljd2pp3uxz/bafkreifvghdaodzlu2zirfyooj345cnu5gehorznxr5btjteg3pml7s7gq@jpeg,"I am a digital refugee from twitter talking about AI, law and tech policy.",Can Şimşek,2024-11-17T21:19:04.018Z,2024-11-19T02:24:35.838Z,68,
did:plc:febk5m44pxichbaansjtqpwh,gtherk.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:febk5m44pxichbaansjtqpwh/bafkreiesnu7bb3szavz6wp5iastut4d5utzex3vpfwu3h6tkdvs64ig3f4@jpeg,he/him. baltimore. cats. cars. toy soldiers. trying to take your guns away.,carl marks,2024-11-19T21:56:10.850Z,2024-11-27T22:57:03.108Z,136,
did:plc:wz6q3fc4yk43xaf6c4tjivgm,karl1883.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:wz6q3fc4yk43xaf6c4tjivgm/bafkreigchdw6ty7d6p34tg4apgikqdd546xcdvfxq3eqlbg2r7razdsws4@jpeg,,Karl883,2024-11-19T14:22:14.538Z,2024-11-20T00:31:54.002Z,2,
did:plc:ns47pbrr5auan76sxev2wmfl,krisle.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ns47pbrr5auan76sxev2wmfl/bafkreicamac2cn6c4dk3pnjg23tzwncmfs6n7dv3erreliyqejibadkfsq@jpeg,Extremely krisslybearly #Latgalian #Latvian #British,Kristine Slisane,2024-08-14T21:52:25.018Z,2024-11-25T21:07:35.808Z,110,
did:plc:my3oestili6zw2ekz6bwbrcf,theathar.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:my3oestili6zw2ekz6bwbrcf/bafkreieyxtelasne2ot7pabpdccpkwwhkhtoqd4rebfaoofnih5qnlmlku@jpeg,"Editor and CEO, 
'Win every argument'
Proud Pakistani
Animal lover...Nature lover
#Release_IMRAN_KHAN
🇺🇸🇵🇰🇵🇸🏳️‍🌈🇬🇧🇹🇷
#Follow",Sofia Ali PTi (Imran Khan),2024-11-21T15:45:36.933Z,2024-11-26T22:47:01.008Z,18075,
did:plc:5ch4gfcd32g32ljkuokyb2ng,krisellyn.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:5ch4gfcd32g32ljkuokyb2ng/bafkreiducl4bic5zzvwgflvdx7wengt5bdedr5nmjqwr5tbtl4l4vvp5zm@jpeg,here to get the head's up - lit/Crit theory PhD student,krisellyn,2024-11-09T20:20:03.218Z,2024-11-28T23:31:43.108Z,203,
did:plc:n6bmmoytzwv6bdiumkuv3bkt,alexfarrow.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:n6bmmoytzwv6bdiumkuv3bkt/bafkreicr52ntvdhocf536z7qcnxpbliozn5mivn2mjb2xnax2e6foioajq@jpeg,"CEO, Kaleidoscope Trust 🏳️‍🌈🏳️‍⚧️ #LGBTI rights, activism, & democracy. Fascinated by people, orgs & how we change things. #FreeSafeEqual",Alex Farrow,2024-08-18T07:57:26.619Z,2024-08-18T08:05:52.421Z,130,
did:plc:mn6nyves27occi5utb2hjayt,joancinho1972.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:mn6nyves27occi5utb2hjayt/bafkreihvmflv3mi6ukaruiv6vccgl2ypcaapc2taacrl4ofcka3swrgeg4@jpeg,,Joan,2023-10-11T09:56:52.778Z,2024-11-17T14:35:25.461Z,203,
did:plc:mw7e6aqeyrkohdmj2ql2vbju,hiljj.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:mw7e6aqeyrkohdmj2ql2vbju/bafkreih2iseduo4vahz3xkk5gxacoehbxfiksdmfydcqfh3p2zfin3iy54@jpeg,"One of the ordinary folk interested in history, dogs, trees, education, Scotland, the EU, and small acts of kindness and love",Hilary JJ,2024-11-15T19:40:40.467Z,2024-11-18T20:21:53.679Z,11,
did:plc:ckvyp5bgz7xxm6k4vbfszgyl,garbocats.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ckvyp5bgz7xxm6k4vbfszgyl/bafkreigvws75oi7yiqwcuh52lxtcg3mwilpve2mboz3aplj2udjnvesz5u@jpeg,"Writer. 
Past lives include Journalist, Editor, Teacher, University Lecturer.

‘For the growing good of the world is partly dependent on unhistoric acts … half owing to the number who lived faithfully a hidden life, and rest in unvisited tombs.’ 
(G Eliot)",Persephone,2023-11-26T23:09:59.993Z,2024-11-19T16:43:53.439Z,474,
did:plc:2cozgmnw2yumb5h5x2wwxczz,toxicon.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:2cozgmnw2yumb5h5x2wwxczz/bafkreidzih73sqzqug7tfwarkhlhvveu5png7p3niij6qswzogtcjdvgly@jpeg, 👀,Alex,2024-11-15T01:08:45.869Z,2024-11-17T19:04:46.369Z,54,
did:plc:ctgwn5nxrul4jo3agftvx5bg,tonsanx2.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ctgwn5nxrul4jo3agftvx5bg/bafkreigje5cftygq7xgsvhc6nsnbnmosbi7kj5zoscpi7ikxsfncnzelbi@jpeg,"Hellsite refugee.
Here and 🦣 seem to be more or less pre-rot for now. 
Care, vigilance and diversification is prudent. 
Cross-posting might be a good thing, who knows.

",,2024-11-08T15:47:25.817Z,2024-11-11T20:37:38.839Z,896,
did:plc:e3tkjcysnhpjnv2bqs52wpy7,emzyjane.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:e3tkjcysnhpjnv2bqs52wpy7/bafkreidnzkr25q76ih4dodxfas65jxsyntk4gl36dhnpp2zr5uqodyhii4@jpeg,"“like the girl in a horror movie who dies”
* books * politics * NYC * she/her 💫",Emily Jane,2024-11-10T23:15:02.021Z,2024-11-13T22:52:44.407Z,155,
did:plc:lxi5r7tfktcpz6tkbvwuslhq,elizabethdunn.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:lxi5r7tfktcpz6tkbvwuslhq/bafkreibcwoazgezcgm2b3safsqjrij4tx25zmubu56y4tpedrpf52wywhe@jpeg,"Geography, Anthropology, forced migration and refugees, food and agriculture, labor and management, Europe.",Elizabeth Cullen Dunn,2024-11-10T00:35:12.212Z,2024-11-11T03:02:29.211Z,110,
did:plc:ar47qu3336pokrwtgh4h6lym,ruettenauer.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ar47qu3336pokrwtgh4h6lym/bafkreies7s3izjyzosqh4y2lz35er524mg5nudxqsr5lbaneu7iaxkshge@jpeg,"Quantitative Social Science at UCL. Climate Change, Environmental + Urban Sociology, Spatial Demography and Methods, with ❤️ for Fixed Effects and 🚴",Tobias Rüttenauer,2023-09-30T19:03:59.340Z,2024-11-11T10:19:52.914Z,2150,
did:plc:7ml742b2kdje4cvdhgerthpn,gillycrowther.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:7ml742b2kdje4cvdhgerthpn/bafkreifwqmn342xze7rdy5asjr2x2g5qxasw73gyycakzij4x4doagwhpa@jpeg,,,2024-11-12T08:04:02.440Z,2024-11-12T08:04:02.440Z,28,
did:plc:hlj4mldpmoia75rb22duswgc,nschneider03.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:hlj4mldpmoia75rb22duswgc/bafkreigwarpo3vycmmj7csytgfz4dde7kkqeufjtqgvvmpqoy77hutmfva@jpeg,"Disaster and hazard historian, but I like it all. Exploring climate, hazards, society, and infrastructure. Natural & human made. Holocaust.
Always up for talking about cats, books, reality tv, true crime, and pop culture.","Norah Schneider, PhD",2023-09-09T21:45:54.100Z,2024-11-29T02:34:07.008Z,4206,
did:plc:jc2w7vkuqyjzkb7bxje543t2,devoncantwell.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:jc2w7vkuqyjzkb7bxje543t2/bafkreicwd22jutwirgxdyxxvh54rjya5c4wtrwsm4eaduhjn6qgyvxkely@jpeg,"PhD candidate @uOttawa. Global city climate gov, #FirstGen, she/her, Fulbright 🇻🇳 Alum. 🇺🇸 in 🇨🇦. Co-EIC of Potentia",Devon Cantwell-Chavez,2023-06-19T15:23:04.249Z,2024-01-26T00:29:14.752Z,3859,
did:plc:xsxosxioalqj2rkmc2uzidue,chereads.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:xsxosxioalqj2rkmc2uzidue/bafkreie5r54pujzhfm2i2rmx3eurolqqcb72rngikkniwh2gfc3m3g7egy@jpeg,"Polyglot problem solver
Unapologetically feminist & pro-choice
Proud #littlefreelibrary steward",Cherine,2024-11-18T19:20:26.780Z,2024-11-20T14:55:45.203Z,36,
did:plc:nxqhyp3v4hruh7djqwhwyh5y,rebeccaselberg.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:nxqhyp3v4hruh7djqwhwyh5y/bafkreibprgs3akif4h7hpy24mgy4pi5bp3who2u6zpck27msipyhoi4zga@jpeg,"Associate Professor of Sociology & Gender Studies, Lund University; researcher Institute for Futures Studies, Sweden. Co-chair ESA Research Network 14 Gender relations in the labor market & the welfare state. Writer, Aftonbladet & Sydsvenskan.",Rebecca Selberg,2024-11-08T07:34:37.418Z,2024-11-27T14:36:14.209Z,1384,
did:plc:jsw2okzujpxmox2swnidvyaw,lisavt55.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:jsw2okzujpxmox2swnidvyaw/bafkreia5u3rqq7g5kwgopbrot3ehcnchkjebqmez2jdr3yqxl3zt467xhq@jpeg,,,2024-11-12T19:23:23.238Z,2024-11-12T19:23:23.238Z,93,
did:plc:jrpmro33t3b73jumavrdxf7u,mrclhrs.bsky.social,,,,2023-10-02T19:42:53.848Z,2024-11-22T20:24:31.014Z,25,
did:plc:so63bb6l2isllnrhofs6zodt,purnasen.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:so63bb6l2isllnrhofs6zodt/bafkreif7bbrshho6mfdlaoendkedsb2xnxqsua4b4td6bixrilliom45ju@jpeg,"Visiting Prof CWASU
SpAd ICC, chair Respect, Board Member UK Feminista
Long time policy, rights, anti-vawg person. Veggie; cat/animal and nature devotee",Purna,2024-11-12T08:16:39.939Z,2024-11-12T09:00:59.440Z,293,
did:plc:drtr3evhy7kvynceo7is62sf,ipsofactotum.bsky.social,,,,2023-09-10T13:01:23.297Z,2024-11-28T03:11:22.808Z,246,
did:plc:7nrwnagxmup6r2e2gwmzk5rn,esselleess.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:7nrwnagxmup6r2e2gwmzk5rn/bafkreihqbbqrbkgb76wox5sn66cw5egmsxtlzn3kqwjinkuq3mxfopx7w4@jpeg,"🦋 Woke in So CA; German Shepherd Mom; World Traveler; Probably goes w/out saying, but Pro-Democracy Advocate 🦋
*** No DM’s and if you have a “donate” link in your bio, or have no bio or posts on your profile, I’m 🚫 ***",ESS ELLE ESS,2024-11-16T17:03:47.205Z,2024-11-18T06:11:07.793Z,1358,
did:plc:piyajdsvzstuo6ahzu3c3jfw,jmst13.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:piyajdsvzstuo6ahzu3c3jfw/bafkreiciwbj52e4cjcsvbsq3yhhubreyoda2e26td7pfdlwoukb5yzgsf4@jpeg,,,2024-11-17T06:06:24.479Z,2024-11-17T06:06:24.479Z,181,
did:plc:fw23bsomxnbpfonpipiekpk2,steve-the-planner.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:fw23bsomxnbpfonpipiekpk2/bafkreia3hknd6akqwicffgwtl4nzqphxzatbqruvsaj6mryeadzxnwjyam@jpeg,"Neurodivergent, husband, father, urban planning nerd, and sports fan.",Steve the Planner,2024-11-10T21:09:17.013Z,2024-11-16T17:22:02.303Z,161,
did:plc:uh77fk2isssybp2l37ihi3id,tngibson.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:uh77fk2isssybp2l37ihi3id/bafkreid2huolmbygot4mmnagj2yai5mncqn3s5bktdlzpemhd3q2ol6igm@jpeg,,,2024-11-15T01:08:58.370Z,2024-11-15T01:08:58.370Z,12,
did:plc:d4nlqlclwqinlwk2mr2difqe,pearl35.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:d4nlqlclwqinlwk2mr2difqe/bafkreigljf3wbvagud3vntj2si4i6khjtdlc7zx2f4nzrhzpsrrexgrltq@jpeg,"Historian, avid reader, dogs, owls, travel.",Pearl35,2024-11-14T22:22:41.475Z,2024-11-20T15:37:47.704Z,780,
did:plc:orf4yhov5vfzd7u6izd7h3ps,littleblackdrink.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:orf4yhov5vfzd7u6izd7h3ps/bafkreieawniahwxfz2eyokmxsyogc5ay6almk3va56aptd7sl7tpsezgnq@jpeg,"Coffee, tech, politics, power structures in global trade + intl development, human rights (they / she)",Yen,2023-07-22T00:22:01.180Z,2024-06-12T10:19:02.144Z,387,
did:plc:2i7k3wbwkjddk3xfnfum6jmn,diplo-drama.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:2i7k3wbwkjddk3xfnfum6jmn/bafkreifkvuu7cjqxz7yqu6jgfutv2p2iu362cnwjrvn5pj2bv3yajujvpq@jpeg,Make good choices! #swiftie #altgov #nafo,😷 it’s only Wednesday 😷,2023-07-12T15:28:32.327Z,2024-11-09T01:39:29.719Z,5086,
did:plc:eizku2mvn2kgvyzkynms23hh,antoinealmw.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:eizku2mvn2kgvyzkynms23hh/bafkreiay66lqwenzarbp6znchf47mnuf4n2jcp6cgjhyhlrqfmkhhox7iu@jpeg,"Sovereign Debt, Climate/Biodiv Finance, emerging markets,
rap français, histoire et chocolat",,2024-11-23T21:26:05.409Z,2024-11-24T03:39:50.910Z,8,
did:plc:u7qnhgawae5zctblyzb3x7zr,samlia.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:u7qnhgawae5zctblyzb3x7zr/bafkreiextq2unt64vutq6v5mb3oojffy5syy43hl3ffdcxlqcvz3bketmu@jpeg,"Avid reader, love of travel and amateur baker",Sam 艷,2023-08-25T11:07:48.680Z,2024-01-26T00:40:27.927Z,125,
did:plc:hwtteo4okmzk3snqgyy4vyr3,drew202.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:hwtteo4okmzk3snqgyy4vyr3/bafkreickpxrynhf2slatxc365mzjkaj23opnjdd47gayx5nirvqqqx57ii@jpeg,,Andrew 202,2024-11-13T20:26:28.410Z,2024-11-23T18:45:14.109Z,146,
did:plc:mjsfo33u5dxqqg5b4texwnxl,musicislife.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:mjsfo33u5dxqqg5b4texwnxl/bafkreiftk32ahsoqprk5fvpg4npfppy2oy7kpgu4j64kmp5zbpwa56atxy@jpeg,"💚 my partner, dogs, music, music ed, music therapy, travel, philosophy, Philly, democracy. Xennial Army veteran just trying to make it. Go birds! (she/her)",Patricia Taylor,2023-08-21T00:57:53.414Z,2024-11-29T00:15:00.808Z,312,
did:plc:agmmkcjnxqvfs5ie4al2hetj,eirlys1.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:agmmkcjnxqvfs5ie4al2hetj/bafkreia3l5c2fddz4rq46aoofojxlwey7gwgmhzbzjjkollllcwlhynfya@jpeg,"English teacher, lover of critical thinking and general 'woke' shit",Eirlys,2023-10-21T14:45:04.970Z,2024-11-22T14:56:19.316Z,81,
did:plc:d6elqdsvgedl4hgzwjnhdsky,cdfuller.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:d6elqdsvgedl4hgzwjnhdsky/bafkreibvtjuvlvtghhmclnu4mf4fgzayeqqsbg34o336nr5fqjfiqmy6ta@jpeg,"Head & neck radiation oncologist, clinical informaticist, imaging + AI/ML researcher, FAIR/open science-er, educator. HOU, TX.",𝖉𝖆𝖛𝖊 𝖋𝖚𝖑𝖑𝖊𝖗,2024-09-03T13:13:28.332Z,2024-11-17T13:55:25.160Z,1105,
did:plc:k4wn5tkd5b4fumeyyuowdxyd,absorto.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:k4wn5tkd5b4fumeyyuowdxyd/bafkreihgov36qqt2jauoht2zqhwbjds5owfbyejr5owzfxtqusrjva2lem@jpeg,"Nací en 315 ppm. Socialista, sin tercera vía y mercado intervenido: servicios públicos gratuitos de calidad. Mantener la esperanza es la batalla

Born below 315 ppm. Deeply concerned seeing civilization derailed. Hoping to see some light towards degrowth",Luis Gonzalez,2024-11-16T06:42:31.617Z,2024-11-24T06:28:00.408Z,31,
did:plc:dgtt46kl5isxjkojd3ktlfof,bigragu65.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:dgtt46kl5isxjkojd3ktlfof/bafkreiabkh4xj7tkfna7zgtaj43shdytt4gocxc42tho4grysitucr3qwq@jpeg,"🇮🇪🇺🇸🇨🇦 🔵in a🔴state
Patriots 🏈 Celtics 🏀 RedSox⚾Bruins🏒 Auburn ⛳🥎
Absolutely NO DM's,  as a former offensive lineman...I'm a good BLOCKER",Eddie B,2024-11-09T20:20:29.515Z,2024-11-26T18:45:45.408Z,2073,
did:plc:sskltphrzy2bdwirp523gxrm,immortanflo.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:sskltphrzy2bdwirp523gxrm/bafkreid23soixribqfg7xtuzvhjtxodq6upjalh4436btcysvlxitqbzvy@jpeg,"Same soup, just reheated. I post about law (not a lawyer), science (not a scientist), and assorted history (neither assorted nor a historian) 

don't expect consistent moods or themes, this is a dumpzone™️

she/her ",a good idea ,2023-05-17T12:47:25.758Z,2024-08-17T17:19:55.319Z,65,
did:plc:ugcipvwbgyg52mfpen6tzxhg,aplewis.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ugcipvwbgyg52mfpen6tzxhg/bafkreieftu6fd7ccopp2qqdpd2lpap7iyd5sl4wju5i6ebrxyxbhbktbs4@jpeg,,,2024-11-09T15:17:19.917Z,2024-11-09T15:17:19.917Z,96,
did:plc:add2c5b7cmkibesfmzraregh,jenjennings.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:add2c5b7cmkibesfmzraregh/bafkreigibe3ejxzuuhpm4l254chtb2j3ct4j2npgqhacj2iqx5cpa7frra@jpeg,"Professor @PrincetonSPIA & Sociology; Director, Education Research Section.  ",Jen Jennings ,2024-01-09T22:21:33.234Z,2024-01-26T04:01:53.420Z,1410,
did:plc:xvob4l5epllpji5hte5tyddp,foodresilience.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:xvob4l5epllpji5hte5tyddp/bafkreicmt3x7pbqlg2hrhogj7cpo5wkwqrp62icauccpnsojcrttu5vvvi@jpeg,"Food rights advocate. Proud @IATP ED. Daughter, wife & mother. Posts are not organizational endorsements (nor mine, necessarily). ",Sophia Murphy,2024-02-16T12:56:02.248Z,2024-11-24T14:24:07.309Z,39,
did:plc:yc4nh7pmgtj3zzcvsx2i335f,notoriousdcg623.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:yc4nh7pmgtj3zzcvsx2i335f/bafkreicwufwaafmz356tdstnv5esjutbplmmfanala7cwbii2zee6yx6rm@jpeg,The revolution may not be televised but it will occur. down with the faith-triarchy,Deanna Goodson,2024-11-15T15:47:13.870Z,2024-11-19T22:56:44.346Z,399,
did:plc:ji6exzb6vzoehicoukaowp2k,junomars.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ji6exzb6vzoehicoukaowp2k/bafkreiak7eaknki3ulkp4zqudfq2zymfnklchqam3leapdv4zxbrbavz7u@jpeg,,,2024-11-18T19:18:57.281Z,2024-11-18T19:18:57.281Z,74,
did:plc:uf4itpjqj5exwwhi3ztdmhr3,jananijay.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:uf4itpjqj5exwwhi3ztdmhr3/bafkreigs6lwqdiptfeuedlbl4rdfb2yh57yy7wsehhd7rdkdesld7nc434@jpeg,"hedge witch on the land and in the terminal. digital security for human rights. building security culture, viscera first.",jay,2023-09-22T01:56:06.693Z,2024-11-23T19:27:38.910Z,84,
did:plc:ztm5ls6nvsq3bjhgopdo6sfo,isidd.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ztm5ls6nvsq3bjhgopdo6sfo/bafkreifvghdaodzlu2zirfyooj345cnu5gehorznxr5btjteg3pml7s7gq@jpeg,,,2024-11-16T17:51:02.222Z,2024-11-16T17:51:02.222Z,15,
did:plc:qfxoz3bkzd4vvdrib7wkr7p2,jules1570.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:qfxoz3bkzd4vvdrib7wkr7p2/bafkreih52ryfqxqe65tjlvfcvqg2ko6s3dk52hvu5mf2dcon5ejhco22l4@jpeg,,,2024-10-28T18:25:53.143Z,2024-10-28T18:25:53.143Z,14,
did:plc:zccvva5imd2nzqgd7yqead7u,timlittle.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:zccvva5imd2nzqgd7yqead7u/bafkreihv4bgbdk6u7no4mipa2f6by4ohzifrnyraq6x4zz36s5ujj3sdae@jpeg,"Sharing Insights on Public Finance, Infrastructure, Regional Economics, Cities, State & Local Governments 🏛️ 🏙️ 🏗️ 📊 | All views my own.",T. Little,2023-08-18T18:56:58.803Z,2024-11-09T22:45:14.822Z,42,
did:plc:cz52tc43tjg6wprzrfi4wx3l,archontubby.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:cz52tc43tjg6wprzrfi4wx3l/bafkreie7nukunfye2y73l6zpct7cev2orulgiksvu7ncgy52dqz5iemnve@jpeg,"I like politics, Warhammer, science fiction, fantasy, gaming (Especially Space Enginee WoW), science, and being a dad.",Archon Tubby,2024-11-15T18:20:56.873Z,2024-11-19T21:28:04.000Z,76,
did:plc:zua2cul37knxin35ozad4dc4,timoteobriet.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:zua2cul37knxin35ozad4dc4/bafkreifpgvyral2d6cc5desliwrnz5oakizwh5qfp27xx3ddggke5bd7vq@jpeg,"www.timoteobriet.com Mathematician, Specialist in Numerical Modeling (CFD, Economics); University professor in Industrial Engineering. Modelation Trading, Economy, Stock Market, Aerodynamic,... : https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5007147",Timoteo Briet,2024-11-14T18:09:09.257Z,2024-11-29T08:31:59.507Z,740,
did:plc:4v63kzy22zu4rvxurulpfxog,countmyvote.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:4v63kzy22zu4rvxurulpfxog/bafkreibqjoisxndvjeimji7c2rbp6cadcaieu5l4mvvwhxoe2pysvhb7he@jpeg,,,2024-11-17T22:08:50.214Z,2024-11-17T22:08:50.214Z,170,
did:plc:mkrag2dc3pb7yi4c6xdtzo3y,zacharydad.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:mkrag2dc3pb7yi4c6xdtzo3y/bafkreihznycsq27j5dszh4h3hkip7xilioynl7qdb4nvcgdnrn3lpzlhfu@jpeg,"NYU Law.  Dog lover and ice hockey player, coach and official.",John,2024-11-08T18:56:58.319Z,2024-11-28T00:48:57.809Z,120,
did:plc:gip5jxsmnebrpbzomt35y5ey,defenestrator948.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:gip5jxsmnebrpbzomt35y5ey/bafkreibmyxtqplhe3c7qt4uj3exwbdagvchbczbc6z5xk4h2regioeziei@jpeg,Postdoc. Team Player. Proof enjoyer ,Rohit ,2023-12-04T00:25:30.661Z,2024-10-19T01:15:07.139Z,127,
did:plc:dtjxgkyagn2zlwop5g5zsxyy,destaria.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:dtjxgkyagn2zlwop5g5zsxyy/bafkreie2twxqjjvh5xxfgrmtatwo5fcvbzd53pe6dum6r3sazzokgyu23u@jpeg,"Wife, mother, witchy, nerd.",Destaria,2024-11-16T03:44:38.708Z,2024-11-16T21:06:35.003Z,13,
did:plc:eq25p4jw6s7iaa7c3rbd6ywn,marrakeshexpress.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:eq25p4jw6s7iaa7c3rbd6ywn/bafkreifqphjeiunb54x4kryngr2nciizzzraaxsoqxxujw3guu5di2o4f4@jpeg,Just got here!! I left X as soon as it turned and have been floundering since. So glad to have found Blue Sky and look forward to the return of sane scrolling. 💙,,2024-11-16T14:48:10.413Z,2024-11-16T17:09:26.219Z,349,
did:plc:zqsh5fn2e6ocwyulgrz323a6,ibrahimoker.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:zqsh5fn2e6ocwyulgrz323a6/bafkreiequcahli3t3f3zogsqqsve4ps37ow4qioyks5zljpnk2zbzffymm@jpeg,"V. Assistant Professor @Union College, Ph.D. @UMN, Middle East and North Africa, Authoritarian Politics, Welfare Politics, Labor Politics
#FirstGen

https://ibrahimoker.com",Ibrahim Oker,2023-12-13T00:25:05.734Z,2024-11-28T14:19:01.508Z,61,
did:plc:ekwu4r2aq6tjgwpfl3xrarwz,growhope.bsky.social,https://cdn.bsky.app/img/avatar/plain/did:plc:ekwu4r2aq6tjgwpfl3xrarwz/bafkreibjsnrrjc4oj4g5u2eovyqawe44xbsrutmnnf7xfjpzfuhlxs3f3q@jpeg,Hopeless optimist in the face of terror. Living in Redneckula Bible Belt. Organizing in spite of it all.,Bustos,2024-11-16T15:11:12.427Z,2024-11-23T13:40:50.607Z,134,
